danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,album_uri,track_number,track_name,album_name,album_img,album_release_date,album_release_year,artist_img
0.355,0.863,1.0,-8.362,0.0,0.0476,0.622,0.861,0.925,0.386,126.439,5GbZzkNDdLNIEmaTVwjg6I,881600.0,4.0,5WYqHtFImqwNmg3f4LvfON,6.0,Split Open And Melt,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.421,0.508,2.0,-10.456,1.0,0.0294,0.907,0.454,0.92,0.336,82.531,7yt8kka7TLFnRumiJZ5yuI,39e4,4.0,5WYqHtFImqwNmg3f4LvfON,7.0,Tela,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.332,0.826,2.0,-8.223,1.0,0.0428,0.649,0.241,0.952,0.488,117.527,3JEFzJJHcGIeA9wQbaNRFN,480093.0,3.0,5WYqHtFImqwNmg3f4LvfON,8.0,Taste,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.338,0.957,9.0,-9.233,1.0,0.0758,0.709,0.554,0.725,0.416,180.216,0WzOaQhSyrJVzsczlJYGQf,143267.0,3.0,5WYqHtFImqwNmg3f4LvfON,9.0,My Sweet One,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.376,0.958,2.0,-7.101,0.0,0.0818,0.402,0.869,0.942,0.284,97.328,22IUimWpJ1Z3BTYco16Fdn,302933.0,4.0,5WYqHtFImqwNmg3f4LvfON,10.0,Frankenstein,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.331,0.779,2.0,-8.853,1.0,0.0459,0.704,0.798,0.542,0.46,87.759,1wuW4bOhwEwmU9lQNdH2LN,438333.0,4.0,5WYqHtFImqwNmg3f4LvfON,11.0,The Curtain,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.378,0.953,4.0,-7.358,0.0,0.034,0.409,0.85,0.885,0.566,93.532,5ODn8z5Dh2Jk9iGWM270VP,556800.0,4.0,5WYqHtFImqwNmg3f4LvfON,12.0,Tweezer,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.421,0.904,5.0,-7.639,0.0,0.0356,0.587,0.702,0.658,0.612,98.121,7G19ZbGnMM0zgJgEnvMEp7,297733.0,4.0,5WYqHtFImqwNmg3f4LvfON,13.0,Timber,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.364,0.884,9.0,-8.372,0.0,0.0337,0.46,0.947,0.52,0.56,103.557,3sVO0qPbzFpR7IXNIYdiEm,587307.0,4.0,5WYqHtFImqwNmg3f4LvfON,14.0,Tweezer,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.338,0.279,11.0,-18.771,1.0,0.0404,0.982,0.856,0.613,0.345,129.553,0sYVaiKusdvpq70HuQ0TQv,228133.0,4.0,5WYqHtFImqwNmg3f4LvfON,15.0,Keyboard Army,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.411,0.816,5.0,-7.958,1.0,0.0576,0.692,0.255,0.397,0.58,126.653,568c5NqGzZZ3OamGOalvnE,713227.0,4.0,5WYqHtFImqwNmg3f4LvfON,16.0,Halley's Comet,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.429,0.82,1.0,-10.335,1.0,0.0427,0.682,0.327,0.0771,0.462,96.705,0jMqbjDYObKxBNzeES9cto,550467.0,4.0,5WYqHtFImqwNmg3f4LvfON,17.0,NICU,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.262,0.812,2.0,-8.446,1.0,0.0506,0.717,0.916,0.705,0.267,91.269,6EXlCJMPnjOH9t9j8YVBiH,685840.0,4.0,5WYqHtFImqwNmg3f4LvfON,18.0,Slave To The Traffic Light,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.265,0.84,8.0,-7.569,1.0,0.0694,0.56,0.00763,0.9,0.344,76.764,7rjj3a5RvJtFJO7Gf5JAW3,376400.0,4.0,5WYqHtFImqwNmg3f4LvfON,19.0,Bold As Love,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.472,0.624,7.0,-9.279,1.0,0.0257,0.665,0.478,0.327,0.299,83.542,5L6RIWMxTnUL7uwJkYdpre,259333.0,4.0,5WYqHtFImqwNmg3f4LvfON,20.0,Free Soundcheck - Bonus Track,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.414,0.787,7.0,-7.812,1.0,0.0658,0.702,NA,0.984,0.229,120.934,4KENYWlULkvl7XNy3flg6i,262293.0,4.0,315PuSzYjXR75sVBN0QdYe,1.0,Icculus,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.235,0.825,4.0,-8.732,0.0,0.0395,0.575,0.794,0.91,0.387,95.767,1O9oiRrO2XHRNpUSwgDyq1,907907.0,4.0,315PuSzYjXR75sVBN0QdYe,2.0,The Divided Sky,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.454,0.95,4.0,-7.598,0.0,0.106,0.322,0.0138,0.917,0.149,99.3,1V5Drd25iosTyZrfKV2cuH,281533.0,4.0,315PuSzYjXR75sVBN0QdYe,3.0,Wilson,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.501,0.77,9.0,-12.257,1.0,0.0611,0.612,0.028,0.64,0.544,115.003,4V00SkGZadxGuKwugEBIfr,496333.0,4.0,315PuSzYjXR75sVBN0QdYe,4.0,Ya Mar,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.306,0.958,0.0,-8.692,1.0,0.0533,0.595,0.188,0.887,0.429,152.214,1OVbxXntHHWbgNLWie3iCj,225667.0,4.0,315PuSzYjXR75sVBN0QdYe,5.0,Sparkle,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.406,0.786,7.0,-8.909,1.0,0.0287,0.37,0.28,0.907,0.318,86.701,1OCiNgbJ3z617ghq37nRwi,579933.0,4.0,315PuSzYjXR75sVBN0QdYe,6.0,Free,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.366,0.769,7.0,-9.336,1.0,0.0347,0.364,0.518,0.435,0.406,140.395,3R1oW6BEyDMrjljlO68XJ5,636800.0,4.0,315PuSzYjXR75sVBN0QdYe,7.0,Guyute,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.325,0.918,4.0,-8.593,0.0,0.0801,0.551,0.782,0.993,0.421,134.638,5baDygH3UzvApZwLE3clT9,771533.0,4.0,315PuSzYjXR75sVBN0QdYe,8.0,Run Like An Antelope,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.376,0.594,5.0,-12.063,1.0,0.0656,0.689,0.00313,0.961,0.206,97.322,65AYSZHkmprVYWjgJwzKsH,855933.0,4.0,315PuSzYjXR75sVBN0QdYe,9.0,Harpua,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.0746,0.915,8.0,-19.918,1.0,0.13,0.314,0.0124,0.982,0.0122,82.01,6KZT9F0Opn6qi0TkVaE9kE,208800.0,1.0,315PuSzYjXR75sVBN0QdYe,10.0,I Am The Sea,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.358,0.967,5.0,-6.616,1.0,0.0794,0.207,1.31e-4,0.739,0.378,158.232,6yTvXbjC9BGTe9KqXnbuL1,202267.0,4.0,315PuSzYjXR75sVBN0QdYe,11.0,The Real Me,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.342,0.727,8.0,-9.074,1.0,0.0571,0.537,0.238,0.98,0.259,123.814,7MdT3YwJrlRmh3TcNEPDa0,368467.0,4.0,315PuSzYjXR75sVBN0QdYe,12.0,Quadrophenia,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.499,0.589,0.0,-9.013,1.0,0.0457,0.632,0.0,0.692,0.35,137.236,6u42FPzK43xaFmbfa78nt7,229867.0,4.0,315PuSzYjXR75sVBN0QdYe,13.0,Cut My Hair,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.443,0.89,2.0,-8.563,1.0,0.115,0.433,NA,0.931,0.298,135.566,0p1kweSsBbbLu1fcxZs5TF,294533.0,4.0,315PuSzYjXR75sVBN0QdYe,14.0,The Punk And The Godfather,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.359,0.331,0.0,-19.324,1.0,0.0613,0.42,0.0,1.0,0.395,99.52,7nLs9EusLiH6kWry7xTUas,190333.0,4.0,315PuSzYjXR75sVBN0QdYe,15.0,I'm One,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.404,0.886,5.0,-7.981,1.0,0.0698,0.385,0.00144,0.61,0.401,75.379,5MQM4ThUkYtgwmMEFfhz2W,345027.0,4.0,315PuSzYjXR75sVBN0QdYe,16.0,The Dirty Jobs,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.178,0.364,9.0,-12.7,1.0,0.0509,0.642,0.079,0.928,0.229,67.595,1urujiz0rH5Z3lOk19Kd2a,140467.0,3.0,315PuSzYjXR75sVBN0QdYe,17.0,Helpless Dancer,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.412,0.627,0.0,-8.579,1.0,0.0394,0.588,NA,0.206,0.213,140.695,4Wt7R8mbVRt66x7SYHOYJh,217640.0,4.0,315PuSzYjXR75sVBN0QdYe,18.0,Is It In My Head?,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.453,0.522,2.0,-11.703,1.0,0.0414,0.381,NA,0.703,0.255,144.426,4r21UVQQZdui7CAGuwy17k,347533.0,4.0,315PuSzYjXR75sVBN0QdYe,19.0,I've Had Enough,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.352,0.92,0.0,-6.46,1.0,0.0693,0.515,2.71e-4,0.72,0.37,131.234,0fEa2JcZmoA9jmZdsr5USX,380160.0,4.0,315PuSzYjXR75sVBN0QdYe,20.0,5:15,"LivePhish, Vol. 14 10/31/95 (Rosemont Horizon, Rosemont, IL)",https://i.scdn.co/image/50d5c488dce7542cde69afd0ff46bd7b7fa9626a,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.5,0.871,5.0,-9.454,0.0,0.0868,0.753,0.00317,0.59,0.628,122.805,6g9lEcVFfBFKOmLeJijLF1,232307.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,1.0,Old Home Place,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.35,0.839,2.0,-7.652,1.0,0.0517,0.705,0.513,0.41,0.52,184.416,6COrGKjcirusM9m6CJcAaK,366773.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,2.0,The Curtain,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.421,0.891,0.0,-6.505,1.0,0.0477,0.602,0.65,0.676,0.619,129.177,4oJGCuDx1vERaHWVBSciOT,557080.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,3.0,AC/DC Bag,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.465,0.443,9.0,-13.1,0.0,0.0373,0.768,0.00175,0.416,0.394,146.896,6ycAZXImmd2MYaACMWKoTv,114600.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,4.0,Demand,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.388,0.808,7.0,-9.257,0.0,0.0559,0.733,0.076,0.24,0.238,165.798,3I7brq5bwClPAi6K5KRbST,341907.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,5.0,Rift,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.389,0.681,2.0,-9.882,1.0,0.0327,0.585,0.806,0.955,0.355,87.683,5RR8Yj4EEfEaEnczHh28Do,770267.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,6.0,Slave To The Traffic Light,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.411,0.635,0.0,-9.48,1.0,0.0394,0.65,0.596,0.967,0.501,96.531,5MyHtDSXV3LP2RmZcsDcyD,632973.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,7.0,Guyute,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.701,0.574,2.0,-9.825,1.0,0.0507,0.756,0.467,0.142,0.473,111.193,6JSV4IwcF8BknswZaROuma,217027.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,8.0,Bouncing Around The Room,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.412,0.928,11.0,-8.439,0.0,0.0493,0.613,0.863,0.902,0.368,104.7,4Yux3lqY6Ks2XJiWGA5zul,860400.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,9.0,Possum,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.307,0.171,5.0,-25.051,1.0,0.0513,0.727,0.0,0.383,0.307,73.699,1PJ2zFkBbC7p4GZgeQOPbL,112200.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,10.0,Hello My Baby,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.26,0.306,4.0,-26.879,0.0,0.11,0.866,0.0989,0.934,0.046,99.4,48yLxNib6ppZSYRud24GYB,69827.0,5.0,4uRrcEuNxCFs8Kd0i9fti6,11.0,Audience Chess Move,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.371,0.786,1.0,-8.99,0.0,0.0395,0.569,0.875,0.931,0.535,142.083,1smcsZCnGBkgxrDBnhkcmW,1034813.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,12.0,Split Open And Melt,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.519,0.28,7.0,-13.951,1.0,0.0301,0.927,NA,0.418,0.275,75.875,0TBH8o3qoxEewCYZtBRTdy,180440.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,13.0,Strange Design,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.362,0.752,2.0,-9.718,1.0,0.0372,0.667,0.00753,0.512,0.439,116.877,18lja5qNzKyMcqCEPbNm4d,457013.0,3.0,4uRrcEuNxCFs8Kd0i9fti6,14.0,Taste,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.417,0.735,7.0,-8.918,0.0,0.0376,0.657,0.759,0.739,0.517,109.911,1wgYbsS3U1tQWzV9duaazP,880240.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,15.0,Reba,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.366,0.84,2.0,-8.525,1.0,0.068,0.491,0.0994,0.777,0.276,90.509,633lGvtPKx8G6kBeqqBYAb,414133.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,16.0,Julius,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.393,0.631,0.0,-10.124,1.0,0.0371,0.562,0.00107,0.563,0.291,76.572,2ulIIx8PcAqIpnMaGMJyAO,314427.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,17.0,Sleeping Monkey,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.316,0.867,0.0,-9.872,1.0,0.0613,0.765,0.0424,0.652,0.655,82.977,6Ntm0QBafRcPqfjbnCfB78,209213.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,18.0,Sparkle,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.393,0.825,10.0,-8.222,1.0,0.0416,0.346,0.878,0.857,0.435,132.676,1CkUoG8jI4leUBZxX5V6Vg,1043973.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,19.0,Mike's Song,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.312,0.743,2.0,-10.05,1.0,0.0687,0.556,0.79,0.731,0.316,146.932,2bK4PNFcSQSBt3jVhroE8e,836920.0,4.0,4uRrcEuNxCFs8Kd0i9fti6,20.0,Weekapaug Groove,Niagara Falls,https://i.scdn.co/image/cb39fa33989bd6929493ae0697d49ce9733496b1,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.455,0.939,8.0,-6.273,1.0,0.0585,0.307,0.333,0.985,0.765,113.778,1VWHSukQ7KwtuOHuRMIOqD,586373.0,4.0,36mCy9gyRTAv1p7Cw5dGAR,1.0,Ya Mar,Coral Sky,https://i.scdn.co/image/3206b92e933959cc666d0dd7d9c68f6928b02017,1996,1996.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.249,0.973,2.0,-3.622,1.0,0.179,0.121,NA,0.992,0.281,86.071,2gSd9S66uQUsYX1y3917qY,507547.0,4.0,36mCy9gyRTAv1p7Cw5dGAR,2.0,Julius,Coral Sky,https://i.scdn.co/image/3206b92e933959cc666d0dd7d9c68f6928b02017,1996,1996.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.523,0.886,2.0,-6.532,1.0,0.0832,0.319,2.2e-4,0.384,0.644,162.913,14azJlcxhNYdroJDjHa1wh,336867.0,4.0,36mCy9gyRTAv1p7Cw5dGAR,3.0,Fee,Coral Sky,https://i.scdn.co/image/3206b92e933959cc666d0dd7d9c68f6928b02017,1996,1996.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.299,0.946,7.0,-4.689,1.0,0.059,0.275,0.064,0.678,0.344,117.047,5WdQ0FwY9SRKf561KFph4p,414587.0,3.0,36mCy9gyRTAv1p7Cw5dGAR,4.0,Taste,Coral Sky,https://i.scdn.co/image/3206b92e933959cc666d0dd7d9c68f6928b02017,1996,1996.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.369,0.981,9.0,-3.093,1.0,0.195,0.264,0.0,0.867,0.306,115.762,3vwlzexJUFS1qcOvH55Hx3,291040.0,4.0,36mCy9gyRTAv1p7Cw5dGAR,5.0,Cavern,Coral Sky,https://i.scdn.co/image/3206b92e933959cc666d0dd7d9c68f6928b02017,1996,1996.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.315,0.89,2.0,-5.137,0.0,0.0508,0.475,0.327,0.735,0.576,96.303,2XJwoflXxpUJlOHjGo36xn,686960.0,4.0,36mCy9gyRTAv1p7Cw5dGAR,6.0,Stash,Coral Sky,https://i.scdn.co/image/3206b92e933959cc666d0dd7d9c68f6928b02017,1996,1996.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.384,0.899,0.0,-6.025,1.0,0.0524,0.528,0.0242,0.817,0.353,122.794,3rOPtat67lZu6Kty6uPfIC,669987.0,4.0,36mCy9gyRTAv1p7Cw5dGAR,7.0,The Lizards,Coral Sky,https://i.scdn.co/image/3206b92e933959cc666d0dd7d9c68f6928b02017,1996,1996.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.276,0.918,7.0,-3.642,1.0,0.0388,0.253,0.0532,0.729,0.308,85.156,0kKwZVRj0uyHAryDmTS4Xo,576853.0,4.0,36mCy9gyRTAv1p7Cw5dGAR,8.0,Free,Coral Sky,https://i.scdn.co/image/3206b92e933959cc666d0dd7d9c68f6928b02017,1996,1996.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
